persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
LNHIMF_04475	0.0	1.0	True
LNHIMF_04479	0.0	1.0	True
LNHIMF_04481	0.0	1.0	True
LNHIMF_04482	0.0	1.0	True
LNHIMF_04483	0.0	1.0	True
LNHIMF_04491	0.0	1.0	True
LNHIMF_04492	0.0	1.0	True
LNHIMF_04494	0.0	1.0	True
LNHIMF_04495	0.0	1.0	True
LNHIMF_04496	0.0	1.0	True
LNHIMF_04497	0.0	1.0	True
LNHIMF_04507	0.0	1.0	True
LNHIMF_04509	0.0	1.0	True
LNHIMF_04510	0.0	1.0	True
LNHIMF_04512	0.0	1.0	True
LNHIMF_04524	0.0	1.0	True
LNHIMF_04525	0.0	1.0	True
LNHIMF_03876	0.0	1.0	True
LNHIMF_03877	0.0	1.0	True
LNHIMF_03878	0.0	1.077	True
LNHIMF_03887	0.0	1.0	True
LNHIMF_03895	0.0	1.0	True
LNHIMF_03897	0.0	1.0	True
LNHIMF_03898	0.0	1.0	True
LNHIMF_03901	0.0	1.0	True
LNHIMF_03902	0.0	1.0	True
LNHIMF_03905	0.0	1.0	True
LNHIMF_03907	0.0	1.0	True
LNHIMF_03908	0.0	1.154	True
LNHIMF_03911	0.0	1.0	True
LNHIMF_03914	0.0	1.0	True
LNHIMF_03917	0.0	1.0	True
LNHIMF_03923	0.0	1.0	True
LNHIMF_03925	0.0	1.0	True
LNHIMF_03928	0.0	1.0	True
LNHIMF_03929	0.0	1.0	True
LNHIMF_03930	0.0	1.0	True
LNHIMF_03931	0.0	1.0	True
LNHIMF_03932	0.0	1.0	True
LNHIMF_03936	0.0	1.0	True
LNHIMF_03938	0.0	1.077	True
LNHIMF_03949	0.0	1.077	True
LNHIMF_03953	0.0	1.0	True
LNHIMF_03954	0.0	1.0	True
LNHIMF_03970	0.0	1.0	True
LNHIMF_03971	0.0	1.0	True
LNHIMF_03973	0.0	1.0	True
LNHIMF_03975	0.0	1.0	True
LNHIMF_03978	0.0	1.0	True
LNHIMF_03979	0.0	1.0	True
LNHIMF_03980	0.0	1.0	True
LNHIMF_03988	0.0	1.0	True
LNHIMF_03990	0.0	1.0	True
HFCAGB_01923	0.0	1.0	True
HFCAGB_01981	0.0	1.0	True
HFCAGB_02326	0.0	1.0	True
IKCLMC_04832	0.0	1.0	True
GEGEGB_04803	0.0	1.0	True
GEGEGB_04806	0.077	1.077	False
GEGEGB_04807	0.0	1.0	True
GEGEGB_04816	0.0	1.0	True
GEGEGB_04817	0.0	1.0	True
GEGEGB_04818	0.0	1.0	True
GEGEGB_04819	0.0	1.0	True
GEGEGB_04826	0.0	1.0	True
GEGEGB_04838	0.0	1.0	True
GEGEGB_04839	0.0	1.0	True
GEGEGB_04842	0.0	1.0	True
GEGEGB_04844	0.0	1.0	True
GEGEGB_04845	0.0	1.0	True
GEGEGB_04848	0.0	1.0	True
GEGEGB_04849	0.0	1.0	True
GEGEGB_04851	0.0	1.0	True
GEGEGB_04853	0.0	1.0	True
GEGEGB_04861	0.0	1.0	True
GEGEGB_04862	0.0	1.0	True
GEGEGB_04863	0.0	1.0	True
GEGEGB_04868	0.0	1.0	True
GEGEGB_04869	0.0	1.0	True
GEGEGB_04870	0.0	1.0	True
GEGEGB_04871	0.0	1.0	True
GEGEGB_04874	0.0	1.0	True
GEGEGB_04875	0.0	1.0	True
GEGEGB_04876	0.0	1.0	True
GEGEGB_04877	0.0	1.0	True
GEGEGB_04879	0.0	1.0	True
GEGEGB_04880	0.0	1.0	True
GEGEGB_04885	0.0	1.0	True
GEGEGB_04888	0.0	1.077	True
GEGEGB_04895	0.0	1.0	True
GEGEGB_04897	0.0	1.0	True
LNHIMF_00016	0.0	1.0	True
LNHIMF_00017	0.0	1.0	True
LNHIMF_00020	0.0	1.077	True
LNHIMF_00022	0.0	1.0	True
LNHIMF_00023	0.0	1.0	True
LNHIMF_00024	0.0	1.154	True
LNHIMF_00025	0.0	1.0	True
LNHIMF_00026	0.0	1.0	True
LNHIMF_00028	0.0	1.0	True
LNHIMF_00029	0.0	1.0	True
LNHIMF_00030	0.0	1.0	True
LNHIMF_00037	0.0	1.0	True
LNHIMF_00040	0.0	1.0	True
LNHIMF_00041	0.0	1.0	True
LNHIMF_00043	0.0	1.0	True
LNHIMF_00044	0.0	1.0	True
LNHIMF_00045	0.0	1.0	True
LNHIMF_00047	0.0	1.0	True
LNHIMF_00048	0.0	1.0	True
LNHIMF_00056	1.0	2.692	False
LNHIMF_00062	0.0	1.0	True
LNHIMF_00063	0.0	1.0	True
LNHIMF_00065	0.0	1.0	True
LNHIMF_00068	0.0	1.0	True
LNHIMF_00069	0.0	1.0	True
LNHIMF_00072	0.0	1.0	True
LNHIMF_00073	0.0	1.0	True
LNHIMF_00076	0.0	1.0	True
LNHIMF_00088	0.0	1.0	True
LNHIMF_00092	0.0	1.0	True
LNHIMF_00098	0.0	1.0	True
LNHIMF_00100	0.0	1.0	True
LNHIMF_00104	0.0	1.0	True
LNHIMF_00106	0.0	1.0	True
LNHIMF_00109	0.0	1.0	True
LNHIMF_00114	0.0	1.0	True
LNHIMF_00116	0.0	1.0	True
LNHIMF_00117	0.0	1.0	True
LNHIMF_00118	0.0	1.0	True
LNHIMF_00119	0.0	1.0	True
LNHIMF_00121	0.0	1.0	True
LNHIMF_00123	0.0	1.0	True
LNHIMF_00124	0.0	1.0	True
LNHIMF_00128	0.0	1.0	True
LNHIMF_00130	0.0	1.0	True
LNHIMF_00132	0.0	1.0	True
LNHIMF_00138	0.0	1.0	True
LNHIMF_00139	0.0	1.0	True
LNHIMF_00141	0.0	1.077	True
LNHIMF_00148	0.0	1.0	True
LNHIMF_00149	0.0	1.0	True
LNHIMF_00151	0.0	1.0	True
LNHIMF_00153	0.0	1.0	True
LNHIMF_00154	0.0	1.0	True
LNHIMF_00169	0.0	1.077	True
LNHIMF_00170	0.0	1.0	True
LNHIMF_00177	0.0	1.0	True
LNHIMF_00178	0.0	1.0	True
LNHIMF_00179	0.0	1.0	True
LNHIMF_00182	0.0	1.0	True
LNHIMF_00185	0.0	1.0	True
LNHIMF_00188	0.0	1.0	True
LNHIMF_00189	0.0	1.0	True
LNHIMF_00198	0.0	1.0	True
LNHIMF_00201	0.0	1.0	True
LNHIMF_00203	0.0	1.0	True
LNHIMF_00204	0.0	1.0	True
LNHIMF_00205	0.0	1.1	True
LNHIMF_00207	0.0	1.0	True
LNHIMF_00208	0.0	1.0	True
LNHIMF_00210	0.0	1.0	True
LNHIMF_00213	0.0	1.0	True
LNHIMF_00216	0.0	1.0	True
LNHIMF_00221	0.0	1.0	True
LNHIMF_00230	0.0	1.0	True
LNHIMF_00238	0.0	1.0	True
LNHIMF_00245	0.0	1.0	True
LNHIMF_00254	0.0	1.0	True
LNHIMF_00256	0.0	1.0	True
LNHIMF_00257	0.0	1.0	True
LNHIMF_00258	0.0	1.0	True
LNHIMF_00267	0.0	1.0	True
LNHIMF_00268	0.0	1.0	True
LNHIMF_00269	0.0	1.0	True
LNHIMF_00270	0.0	1.0	True
LNHIMF_00271	0.0	1.0	True
LNHIMF_00273	0.0	1.0	True
LNHIMF_00274	0.0	1.0	True
LNHIMF_00320	0.0	1.0	True
LNHIMF_00321	0.0	1.0	True
LNHIMF_00332	0.0	1.0	True
LNHIMF_00334	0.0	1.0	True
LNHIMF_00335	0.0	1.0	True
LNHIMF_00337	0.0	1.0	True
LNHIMF_00340	0.0	1.154	True
LNHIMF_00342	0.0	1.0	True
LNHIMF_00344	0.0	1.0	True
LNHIMF_00366	0.0	1.077	True
LNHIMF_00369	0.0	1.0	True
LNHIMF_00370	0.0	1.077	True
LNHIMF_00371	0.0	1.0	True
LNHIMF_00372	0.0	1.0	True
LNHIMF_00373	0.0	1.077	True
LNHIMF_00375	0.0	1.0	True
LNHIMF_00376	0.0	1.0	True
LNHIMF_00378	0.0	1.0	True
LNHIMF_00381	0.0	1.0	True
LNHIMF_00383	0.0	1.0	True
LNHIMF_00387	0.0	1.0	True
LNHIMF_00388	0.0	1.0	True
LNHIMF_00391	0.0	1.0	True
LNHIMF_00392	0.0	1.0	True
LNHIMF_00394	0.0	1.077	True
LNHIMF_00397	0.0	1.0	True
LNHIMF_00398	0.0	1.0	True
LNHIMF_00403	0.0	1.0	True
LNHIMF_00404	0.0	1.0	True
LNHIMF_00408	0.0	1.0	True
LNHIMF_00412	0.0	1.0	True
LNHIMF_00413	0.0	1.0	True
LNHIMF_00417	0.0	1.0	True
LNHIMF_00421	0.0	1.154	True
LNHIMF_00422	0.0	1.0	True
LNHIMF_00423	0.0	1.0	True
LNHIMF_00425	0.0	1.0	True
LNHIMF_00427	0.0	1.0	True
LNHIMF_00428	0.0	1.077	True
LNHIMF_00431	0.0	1.0	True
LNHIMF_00432	0.0	1.0	True
LNHIMF_00437	0.077	1.077	False
LNHIMF_00440	0.0	1.0	True
LNHIMF_00442	0.0	1.0	True
LNHIMF_00444	0.0	1.0	True
LNHIMF_00445	0.0	1.0	True
LNHIMF_00447	0.0	1.0	True
LNHIMF_00448	0.0	1.0	True
LNHIMF_00451	0.0	1.0	True
LNHIMF_00452	0.0	1.0	True
LNHIMF_00454	0.0	1.0	True
LNHIMF_00455	0.0	1.0	True
LNHIMF_00460	0.0	1.0	True
LNHIMF_00461	0.0	1.0	True
LNHIMF_00465	0.0	1.0	True
LNHIMF_00473	0.0	1.0	True
LNHIMF_00483	0.0	1.0	True
GEGEGB_00001	0.0	1.0	True
GEGEGB_00002	0.0	1.0	True
GEGEGB_00003	0.0	1.0	True
GEGEGB_00004	0.0	1.0	True
GEGEGB_00005	0.0	1.0	True
GEGEGB_00006	0.0	1.0	True
GEGEGB_00007	0.0	1.0	True
GEGEGB_00008	0.0	1.0	True
GEGEGB_00009	0.0	1.0	True
GEGEGB_00010	0.0	1.0	True
GEGEGB_00011	0.0	1.0	True
GEGEGB_00012	0.0	1.0	True
GEGEGB_00014	0.0	1.0	True
GEGEGB_00015	0.0	1.0	True
GEGEGB_00018	0.0	1.0	True
GEGEGB_00030	0.0	1.0	True
GEGEGB_00034	0.0	1.0	True
GEGEGB_00045	0.0	1.0	True
GEGEGB_00049	0.0	1.0	True
GEGEGB_00052	0.0	1.0	True
GEGEGB_00053	0.0	1.0	True
GEGEGB_00056	0.0	1.0	True
GEGEGB_00057	0.0	1.0	True
GEGEGB_00060	1.0	2.846	False
GEGEGB_00062	0.0	1.0	True
GEGEGB_00063	0.0	1.0	True
GEGEGB_00064	0.0	1.0	True
GEGEGB_00067	0.0	1.0	True
GEGEGB_00069	0.0	1.0	True
GEGEGB_00072	0.0	1.0	True
GEGEGB_00073	0.0	1.0	True
GEGEGB_00076	0.0	1.0	True
GEGEGB_00077	0.0	1.0	True
GEGEGB_00079	0.0	1.0	True
GEGEGB_00080	0.0	1.0	True
GEGEGB_00081	0.0	1.077	True
GEGEGB_00082	0.0	1.0	True
GEGEGB_00084	0.0	1.0	True
GEGEGB_00085	0.0	1.0	True
GEGEGB_00086	0.0	1.0	True
GEGEGB_00088	0.0	1.0	True
GEGEGB_00093	0.0	1.0	True
GEGEGB_00094	0.0	1.0	True
GEGEGB_00095	0.0	1.0	True
GEGEGB_00097	0.0	1.0	True
GEGEGB_00098	0.0	1.0	True
GEGEGB_00099	0.0	1.077	True
GEGEGB_00100	0.0	1.0	True
GEGEGB_00101	0.0	1.0	True
GEGEGB_00103	0.0	1.0	True
GEGEGB_00109	0.0	1.0	True
GEGEGB_00112	0.0	1.0	True
GEGEGB_00114	0.0	1.0	True
GEGEGB_00115	0.0	1.0	True
GEGEGB_00117	0.0	1.0	True
GEGEGB_00118	0.0	1.0	True
GEGEGB_00120	0.0	1.0	True
GEGEGB_00122	0.0	1.0	True
GEGEGB_00129	0.0	1.0	True
GEGEGB_00132	0.0	1.0	True
GEGEGB_00133	0.0	1.0	True
GEGEGB_00134	0.0	1.0	True
GEGEGB_00136	0.0	1.0	True
GEGEGB_00138	0.0	1.0	True
GEGEGB_00140	0.0	1.0	True
GEGEGB_00142	0.0	1.0	True
GEGEGB_00143	0.0	1.0	True
GEGEGB_00147	0.0	1.0	True
GEGEGB_00150	0.0	1.0	True
GEGEGB_00153	0.0	1.0	True
GEGEGB_00154	0.0	1.0	True
GEGEGB_00155	0.0	1.0	True
GEGEGB_00156	0.0	1.0	True
GEGEGB_00159	0.0	1.0	True
GEGEGB_00161	0.0	1.0	True
GEGEGB_00165	0.0	1.0	True
GEGEGB_00166	0.0	1.0	True
GEGEGB_00168	0.0	1.0	True
GEGEGB_00170	0.0	1.0	True
GEGEGB_00172	0.0	1.0	True
GEGEGB_00173	0.0	1.0	True
GEGEGB_00174	0.0	1.154	True
GEGEGB_00175	0.0	1.0	True
GEGEGB_00177	0.0	1.0	True
GEGEGB_00180	0.0	1.0	True
GEGEGB_00181	0.0	1.0	True
GEGEGB_00183	0.0	1.0	True
GEGEGB_00184	0.0	1.0	True
GEGEGB_00185	0.0	1.0	True
GEGEGB_00189	0.0	1.0	True
GEGEGB_00192	0.0	1.0	True
GEGEGB_00202	0.0	1.0	True
GEGEGB_00204	0.0	1.0	True
GEGEGB_00205	0.0	1.0	True
GEGEGB_00207	0.0	1.0	True
GEGEGB_00212	0.0	1.0	True
GEGEGB_00215	0.0	1.0	True
GEGEGB_00217	0.0	1.0	True
GEGEGB_00218	0.0	1.0	True
GEGEGB_00220	0.0	1.0	True
GEGEGB_00221	0.0	1.0	True
GEGEGB_00223	0.0	1.0	True
GEGEGB_00224	0.0	1.0	True
GEGEGB_00228	0.0	1.0	True
GEGEGB_00229	0.0	1.0	True
GEGEGB_00231	0.0	1.0	True
GEGEGB_00233	0.0	1.0	True
GEGEGB_00234	0.0	1.0	True
GEGEGB_00235	0.0	1.0	True
GEGEGB_00238	0.0	1.0	True
GEGEGB_00239	0.0	1.0	True
GEGEGB_00240	0.0	1.0	True
GEGEGB_00241	0.0	1.0	True
GEGEGB_00242	0.0	1.0	True
GEGEGB_00243	0.0	1.0	True
GEGEGB_00245	0.0	1.0	True
GEGEGB_00246	0.0	1.0	True
GEGEGB_00247	0.0	1.0	True
GEGEGB_00248	0.0	1.0	True
GEGEGB_00254	0.0	1.0	True
GEGEGB_00255	0.0	1.0	True
GEGEGB_00256	0.0	1.0	True
GEGEGB_00257	0.0	1.0	True
GEGEGB_00258	0.0	1.0	True
GEGEGB_00259	0.0	1.0	True
GEGEGB_00260	0.0	1.0	True
GEGEGB_00264	0.0	1.0	True
GEGEGB_00266	0.0	1.0	True
GEGEGB_00270	0.0	1.0	True
GEGEGB_00278	0.0	1.0	True
GEGEGB_00279	0.0	1.0	True
GEGEGB_00280	0.0	1.0	True
GEGEGB_00284	0.0	1.0	True
GEGEGB_00285	0.0	1.0	True
GEGEGB_00286	0.0	1.0	True
GEGEGB_00287	0.0	1.0	True
GEGEGB_00292	0.0	1.0	True
GEGEGB_00296	0.0	1.0	True
GEGEGB_00297	0.0	1.0	True
GEGEGB_00298	0.0	1.0	True
GEGEGB_00299	0.0	1.0	True
GEGEGB_00301	0.0	1.0	True
GEGEGB_00302	0.0	1.0	True
GEGEGB_00303	0.0	1.0	True
GEGEGB_00304	0.0	1.0	True
GEGEGB_00307	0.0	1.0	True
GEGEGB_00308	0.0	1.0	True
GEGEGB_00309	0.0	1.0	True
GEGEGB_00312	0.0	1.0	True
GEGEGB_00317	0.0	1.0	True
GEGEGB_00318	0.0	1.0	True
GEGEGB_00319	0.0	1.0	True
GEGEGB_00320	0.0	1.0	True
GEGEGB_00322	0.0	1.0	True
GEGEGB_00326	0.0	1.0	True
GEGEGB_00327	0.0	1.0	True
GEGEGB_00332	0.0	1.0	True
GEGEGB_00334	0.0	1.0	True
GEGEGB_00337	0.0	1.0	True
GEGEGB_00338	0.0	1.0	True
GEGEGB_00339	0.0	1.0	True
GEGEGB_00340	0.0	1.0	True
GEGEGB_00341	0.0	1.0	True
GEGEGB_00344	0.0	1.0	True
GEGEGB_00345	0.0	1.0	True
GEGEGB_00346	0.0	1.0	True
GEGEGB_00348	0.0	1.0	True
GEGEGB_00352	0.0	1.0	True
GEGEGB_00353	0.0	1.154	True
GEGEGB_00358	0.0	1.0	True
GEGEGB_00360	0.0	1.0	True
GEGEGB_00361	0.0	1.0	True
GEGEGB_00365	0.0	1.0	True
GEGEGB_00366	0.0	1.0	True
GEGEGB_00367	0.0	1.0	True
GEGEGB_00368	0.0	1.0	True
GEGEGB_00381	0.0	1.0	True
GEGEGB_00382	0.0	1.0	True
GEGEGB_00388	0.0	1.0	True
GEGEGB_00390	0.0	1.0	True
GEGEGB_00392	0.0	1.0	True
GEGEGB_00393	0.0	1.0	True
GEGEGB_00394	0.0	1.0	True
GEGEGB_00395	0.0	1.0	True
GEGEGB_00396	0.0	1.0	True
GEGEGB_00397	0.0	1.0	True
GEGEGB_00402	0.0	1.0	True
GEGEGB_00404	0.0	1.0	True
GEGEGB_00405	0.0	1.0	True
GEGEGB_00406	0.0	1.0	True
GEGEGB_00409	0.0	1.0	True
GEGEGB_00411	0.0	1.0	True
GEGEGB_00414	0.0	1.0	True
GEGEGB_00416	0.0	1.0	True
GEGEGB_00417	0.0	1.0	True
GEGEGB_00418	0.0	1.0	True
GEGEGB_00420	0.0	1.0	True
GEGEGB_00423	0.0	1.0	True
GEGEGB_00426	0.0	1.0	True
GEGEGB_00427	0.0	1.0	True
GEGEGB_00429	0.0	1.0	True
GEGEGB_00430	0.0	1.0	True
GEGEGB_00433	0.0	1.0	True
GEGEGB_00436	0.0	1.0	True
GEGEGB_00439	0.0	1.0	True
GEGEGB_00444	0.0	1.0	True
GEGEGB_00445	0.0	1.0	True
GEGEGB_00446	0.0	1.0	True
GEGEGB_00448	0.0	1.0	True
GEGEGB_00449	0.0	1.0	True
GEGEGB_00450	0.0	1.0	True
GEGEGB_00451	0.0	1.0	True
GEGEGB_00452	0.0	1.0	True
GEGEGB_00459	0.0	1.0	True
GEGEGB_00461	0.0	1.0	True
GEGEGB_00462	0.0	1.0	True
GEGEGB_00463	0.0	1.0	True
GEGEGB_00464	0.0	1.0	True
GEGEGB_00465	0.0	1.0	True
GEGEGB_00466	0.0	1.0	True
GEGEGB_00469	0.0	1.077	True
GEGEGB_00470	0.0	1.0	True
GEGEGB_00472	0.0	1.0	True
GEGEGB_00473	0.0	1.0	True
GEGEGB_00474	0.0	1.0	True
GEGEGB_00475	0.0	1.0	True
GEGEGB_00480	0.0	1.0	True
GEGEGB_00481	0.0	1.0	True
GEGEGB_00482	0.0	1.0	True
GEGEGB_00486	0.0	1.0	True
GEGEGB_00487	0.0	1.0	True
GEGEGB_00488	0.0	1.0	True
GEGEGB_00489	0.0	1.0	True
GEGEGB_00491	0.0	1.0	True
GEGEGB_00493	0.0	1.0	True
GEGEGB_00496	0.0	1.0	True
GEGEGB_00497	0.0	1.0	True
GEGEGB_00498	0.0	1.0	True
GEGEGB_00499	0.0	1.0	True
GEGEGB_00501	0.0	1.077	True
GEGEGB_00502	0.0	1.0	True
GEGEGB_00504	0.0	1.0	True
GEGEGB_00505	0.0	1.0	True
GEGEGB_00512	0.0	1.0	True
GEGEGB_00513	0.0	1.0	True
GEGEGB_00515	0.0	1.0	True
GEGEGB_00516	0.0	1.0	True
GEGEGB_00517	0.0	1.0	True
GEGEGB_00518	0.0	1.0	True
GEGEGB_00519	0.0	1.0	True
GEGEGB_00520	0.0	1.0	True
GEGEGB_00522	0.0	1.0	True
GEGEGB_00523	0.0	1.0	True
GEGEGB_00526	0.0	1.0	True
GEGEGB_00528	0.0	1.0	True
GEGEGB_00535	0.0	1.0	True
GEGEGB_00536	0.0	1.0	True
GEGEGB_00537	0.0	1.0	True
GEGEGB_00538	0.0	1.0	True
GEGEGB_00539	0.0	1.0	True
GEGEGB_00540	0.0	1.0	True
GEGEGB_00541	0.0	1.0	True
GEGEGB_00543	0.0	1.0	True
GEGEGB_00546	0.0	1.0	True
GEGEGB_00547	0.0	1.0	True
GEGEGB_00550	0.0	1.0	True
GEGEGB_00551	0.0	1.0	True
GEGEGB_00553	0.0	1.0	True
GEGEGB_00554	0.0	1.0	True
GEGEGB_00559	0.0	1.0	True
GEGEGB_00560	0.0	1.0	True
GEGEGB_00561	0.0	1.0	True
GEGEGB_00562	0.0	1.0	True
GEGEGB_00563	0.0	1.0	True
GEGEGB_00566	0.0	1.0	True
GEGEGB_00567	0.0	1.0	True
GEGEGB_00569	0.0	1.0	True
GEGEGB_00571	0.0	1.0	True
GEGEGB_00572	0.0	1.0	True
GEGEGB_00575	0.0	1.077	True
GEGEGB_00577	0.0	1.0	True
GEGEGB_00578	0.0	1.0	True
GEGEGB_00579	0.0	1.0	True
GEGEGB_00580	0.0	1.0	True
GEGEGB_00584	0.0	1.0	True
GEGEGB_00585	0.0	1.0	True
GEGEGB_00586	0.0	1.0	True
GEGEGB_00590	0.0	1.0	True
GEGEGB_00592	0.0	1.0	True
GEGEGB_00593	0.0	1.0	True
GEGEGB_00594	0.0	1.0	True
GEGEGB_00598	0.0	1.0	True
GEGEGB_00607	0.0	1.0	True
GEGEGB_00610	0.077	1.077	False
GEGEGB_00611	0.0	1.0	True
GEGEGB_00612	0.0	1.923	True
GEGEGB_00614	0.0	1.0	True
GEGEGB_00615	0.0	1.0	True
GEGEGB_00627	0.0	1.0	True
GEGEGB_00628	0.0	1.0	True
GEGEGB_00631	0.0	1.0	True
GEGEGB_00640	0.0	1.0	True
GEGEGB_00643	0.0	1.0	True
GEGEGB_00644	0.0	1.0	True
GEGEGB_00648	0.0	1.0	True
GEGEGB_00649	0.0	1.0	True
GEGEGB_00651	0.0	1.0	True
GEGEGB_00652	0.0	1.0	True
GEGEGB_00653	0.0	1.0	True
GEGEGB_00654	0.0	1.0	True
GEGEGB_00655	0.0	1.0	True
GEGEGB_00658	1.0	2.231	False
GEGEGB_00659	1.0	2.231	False
GEGEGB_00662	1.0	2.308	False
GEGEGB_00663	1.0	2.308	False
GEGEGB_00664	1.0	2.077	False
GEGEGB_00665	0.0	1.0	True
GEGEGB_00672	0.0	1.0	True
GEGEGB_00673	0.0	1.0	True
GEGEGB_00674	0.0	1.0	True
GEGEGB_00675	0.0	1.0	True
GEGEGB_00676	0.0	1.0	True
GEGEGB_00677	0.0	1.0	True
GEGEGB_00678	0.0	1.0	True
GEGEGB_00680	0.0	1.0	True
GEGEGB_00681	0.0	1.0	True
GEGEGB_00682	0.0	1.0	True
GEGEGB_00683	0.0	1.0	True
GEGEGB_00684	0.0	1.0	True
GEGEGB_00685	0.0	1.0	True
GEGEGB_00686	0.0	1.0	True
GEGEGB_00687	0.0	1.0	True
GEGEGB_00688	0.0	1.0	True
GEGEGB_00689	0.0	1.0	True
GEGEGB_00690	0.0	1.0	True
GEGEGB_00692	0.0	1.0	True
GEGEGB_00693	0.0	1.0	True
GEGEGB_00694	0.0	1.0	True
GEGEGB_00695	0.0	1.0	True
GEGEGB_00696	0.0	1.0	True
GEGEGB_00697	0.0	1.0	True
GEGEGB_00698	0.0	1.0	True
GEGEGB_00704	0.0	1.0	True
GEGEGB_00706	0.0	1.0	True
GEGEGB_00707	0.0	1.0	True
GEGEGB_00708	0.0	1.0	True
GEGEGB_00717	0.0	1.0	True
GEGEGB_00718	0.0	1.0	True
GEGEGB_00720	0.0	1.0	True
GEGEGB_00721	0.0	1.0	True
GEGEGB_00722	0.0	1.0	True
GEGEGB_00723	0.0	1.0	True
GEGEGB_00724	0.0	1.0	True
GEGEGB_00725	0.0	1.0	True
GEGEGB_00726	0.0	1.0	True
GEGEGB_00727	0.0	1.0	True
GEGEGB_00728	0.0	1.0	True
GEGEGB_00730	0.0	1.0	True
GEGEGB_00731	0.0	1.0	True
GEGEGB_00732	0.0	1.0	True
GEGEGB_00733	0.0	1.0	True
GEGEGB_00734	0.0	1.0	True
GEGEGB_00735	0.0	1.0	True
GEGEGB_00736	0.0	1.0	True
GEGEGB_00738	0.0	1.0	True
GEGEGB_00740	0.0	1.0	True
GEGEGB_00741	0.0	1.0	True
GEGEGB_00742	0.0	1.0	True
GEGEGB_00747	0.0	1.0	True
GEGEGB_00748	0.0	1.0	True
GEGEGB_00751	0.0	1.0	True
GEGEGB_00757	0.0	1.0	True
GEGEGB_00758	0.0	1.0	True
GEGEGB_00759	0.0	1.0	True
GEGEGB_00760	0.0	1.0	True
GEGEGB_00761	0.0	1.0	True
GEGEGB_00762	0.0	1.0	True
GEGEGB_00763	0.0	1.0	True
GEGEGB_00764	0.0	1.0	True
GEGEGB_00769	0.0	1.0	True
GEGEGB_00787	0.0	1.0	True
GEGEGB_00789	0.0	1.0	True
GEGEGB_00795	0.0	1.0	True
GEGEGB_00797	0.0	1.0	True
GEGEGB_00798	0.0	1.0	True
GEGEGB_00800	0.0	1.0	True
GEGEGB_00804	0.0	1.0	True
GEGEGB_00805	0.0	1.0	True
GEGEGB_00806	0.0	1.0	True
GEGEGB_00809	0.0	1.0	True
GEGEGB_00810	0.0	1.0	True
GEGEGB_00814	0.0	1.0	True
GEGEGB_00815	0.0	1.0	True
GEGEGB_00823	0.0	1.0	True
GEGEGB_00824	0.0	1.0	True
GEGEGB_00827	0.0	1.0	True
GEGEGB_00829	0.0	1.0	True
GEGEGB_00843	0.0	1.0	True
GEGEGB_00845	0.0	1.0	True
GEGEGB_00846	0.0	1.0	True
GEGEGB_00847	0.0	1.0	True
GEGEGB_00851	0.0	1.0	True
GEGEGB_00853	0.0	1.0	True
GEGEGB_00854	0.0	1.0	True
GEGEGB_00856	0.0	1.0	True
GEGEGB_00857	0.0	1.0	True
GEGEGB_00858	0.0	1.0	True
GEGEGB_00863	0.0	1.0	True
GEGEGB_00864	0.0	1.0	True
GEGEGB_00867	0.0	1.0	True
GEGEGB_00869	0.0	1.0	True
GEGEGB_00873	0.0	1.0	True
GEGEGB_00876	0.0	1.0	True
GEGEGB_00878	0.0	1.0	True
GEGEGB_00881	0.0	1.0	True
GEGEGB_00882	1.0	2.0	False
GEGEGB_00883	0.0	1.0	True
GEGEGB_00887	0.0	1.0	True
GEGEGB_00888	0.0	1.0	True
GEGEGB_00897	0.0	1.0	True
GEGEGB_00899	0.0	1.0	True
GEGEGB_00900	0.0	1.0	True
GEGEGB_00901	0.0	1.0	True
GEGEGB_00905	0.0	1.0	True
GEGEGB_00909	0.0	1.0	True
GEGEGB_00911	0.0	1.0	True
GEGEGB_00917	0.0	1.0	True
GEGEGB_00920	0.0	1.0	True
GEGEGB_00945	0.091	1.091	False
GEGEGB_00951	0.0	1.0	True
GEGEGB_00954	0.0	1.0	True
GEGEGB_00955	0.0	1.0	True
GEGEGB_00958	0.0	1.0	True
GEGEGB_00959	0.0	1.0	True
GEGEGB_00960	0.0	1.0	True
GEGEGB_00962	0.0	1.0	True
GEGEGB_00963	0.0	1.0	True
GEGEGB_00966	0.0	1.0	True
GEGEGB_00967	0.0	1.0	True
GEGEGB_00968	0.0	1.0	True
GEGEGB_00970	0.0	1.0	True
GEGEGB_00973	0.0	1.0	True
GEGEGB_00975	0.0	1.0	True
GEGEGB_00976	0.0	1.0	True
GEGEGB_00980	0.0	1.0	True
GEGEGB_00984	0.0	1.0	True
GEGEGB_00986	0.0	1.0	True
GEGEGB_00990	0.0	1.0	True
GEGEGB_00991	0.0	1.0	True
GEGEGB_00992	0.0	1.0	True
GEGEGB_00994	0.0	1.0	True
GEGEGB_00995	0.0	1.0	True
GEGEGB_00997	0.0	1.0	True
GEGEGB_00999	0.0	1.0	True
GEGEGB_01000	0.0	1.0	True
GEGEGB_01001	0.0	1.083	True
GEGEGB_01009	0.0	1.0	True
GEGEGB_01010	0.0	1.0	True
GEGEGB_01011	0.0	1.0	True
GEGEGB_01012	0.0	1.0	True
GEGEGB_01013	0.0	1.0	True
GEGEGB_01016	0.0	1.0	True
