"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_000007545.1_ASM754v1_genomic","GCF_000020745.1_ASM2074v1_genomic","GCF_000020885.1_ASM2088v1_genomic","GCF_000020925.1_ASM2092v1_genomic","GCF_000022165.1_ASM2216v1_genomic","GCF_000170215.1_ASM17021v1_genomic","GCF_000170255.1_ASM17025v1_genomic","GCF_000171255.1_ASM17125v1_genomic","GCF_000171275.1_ASM17127v1_genomic","GCF_000171315.1_ASM17131v1_genomic","GCF_000171415.1_ASM17141v1_genomic","GCF_000171515.1_ASM17151v1_genomic","GCF_000171535.2_ASM17153v2_genomic"
"Amino acid permease/ SLC12A domain-containing protein","","Amino acid permease/ SLC12A domain-containing protein","13","13","1","52","2563","","","","1289","1406","1397","GEGEGB_00549","LNHIMF_02494","BEJGEH_02382","HFCAGB_02620","AJBGEP_02528","ODDLKH_02863","OEKLIE_02012","ALJMDI_02098","PAPNPA_04485","BENMGJ_02724","IKCLMC_01640","PKJKAM_02913","ONMMKP_04488"
"tolA","","cell envelope integrity protein TolA","13","13","1","52","5015","","","","1031","1223","1158","GEGEGB_02245","LNHIMF_00887","BEJGEH_00748","HFCAGB_00829","AJBGEP_00772","ODDLKH_01241","OEKLIE_02141","ALJMDI_01093","PAPNPA_03229","BENMGJ_04415","IKCLMC_00384","PKJKAM_00434","ONMMKP_01409"
"yfbR","","5'-deoxynucleotidase","13","13","1","52","2588","","","","599","599","599","GEGEGB_00574","LNHIMF_02469","BEJGEH_02357","HFCAGB_02595","AJBGEP_02503","ODDLKH_02838","OEKLIE_00637","ALJMDI_02073","PAPNPA_04460","BENMGJ_02699","IKCLMC_01665","PKJKAM_02938","ONMMKP_04513"
"Chemotaxis signal transduction protein","","Chemotaxis signal transduction protein","13","13","1","52","2605","","","","1001","1004","1002","GEGEGB_00591","LNHIMF_02453","BEJGEH_02339","HFCAGB_02576","AJBGEP_02485","ODDLKH_02820","OEKLIE_02489","ALJMDI_02057","PAPNPA_04442","BENMGJ_02683","IKCLMC_01684","PKJKAM_02954","ONMMKP_04530"
"rbn","","ribonuclease BN","13","13","1","52","2606","","","","779","917","895","GEGEGB_00592","LNHIMF_02452","BEJGEH_02338","HFCAGB_02575","AJBGEP_02484","ODDLKH_02819","OEKLIE_02488","ALJMDI_02056","PAPNPA_04441","BENMGJ_02682","IKCLMC_01685","PKJKAM_02955","ONMMKP_04531"
"menE","","o-succinylbenzoate--CoA ligase","13","13","1","52","2614","","","","1367","1367","1367","GEGEGB_00600","LNHIMF_02444","BEJGEH_02330","HFCAGB_02567","AJBGEP_02476","ODDLKH_02811","OEKLIE_02479","ALJMDI_02048","PAPNPA_04433","BENMGJ_02674","IKCLMC_01693","PKJKAM_02963","ONMMKP_04539"
"arnF","","4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF","13","13","1","52","2616","","","","377","377","377","GEGEGB_00602","LNHIMF_02442","BEJGEH_02328","HFCAGB_02565","AJBGEP_02474","ODDLKH_02809","OEKLIE_02477","ALJMDI_02046","PAPNPA_04431","BENMGJ_02672","IKCLMC_01695","PKJKAM_02965","ONMMKP_04541"
"arnT","","lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase","13","13","1","52","2618","","","","1646","1646","1646","GEGEGB_00604","LNHIMF_02440","BEJGEH_02326","HFCAGB_02563","AJBGEP_02472","ODDLKH_02807","OEKLIE_02475","ALJMDI_02044","PAPNPA_04429","BENMGJ_02670","IKCLMC_01697","PKJKAM_02967","ONMMKP_04543"
"pmrG","","lipopolysaccharide core heptose(II)-phosphate phosphatase","13","13","1","52","2623","","","","605","605","605","GEGEGB_00609","LNHIMF_02435","BEJGEH_02321","HFCAGB_02558","AJBGEP_02467","ODDLKH_02802","OEKLIE_02470","ALJMDI_02039","PAPNPA_04424","BENMGJ_02665","IKCLMC_01702","PKJKAM_02972","ONMMKP_04548"
"eco","","serine protease inhibitor ecotin","13","13","1","52","2659","","","","506","506","506","GEGEGB_00648","LNHIMF_02398","BEJGEH_02286","HFCAGB_02523","AJBGEP_02432","ODDLKH_02767","OEKLIE_02435","ALJMDI_02009","PAPNPA_04389","BENMGJ_02630","IKCLMC_01737","PKJKAM_03007","ONMMKP_04583"
"napF","","ferredoxin-type protein NapF","13","13","1","52","2661","","","","491","491","491","GEGEGB_00650","LNHIMF_02396","BEJGEH_02284","HFCAGB_02521","AJBGEP_02430","ODDLKH_02765","OEKLIE_02433","ALJMDI_02007","PAPNPA_04388","BENMGJ_02628","IKCLMC_01739","PKJKAM_03009","ONMMKP_04585"
"mdtQ","","multidrug resistance outer membrane protein MdtQ","13","13","1","52","1350","","","","1205","1436","1418","GEGEGB_00731","LNHIMF_02321","BEJGEH_02207","HFCAGB_02440","AJBGEP_02339","ODDLKH_02674","OEKLIE_03805","ALJMDI_01934","PAPNPA_04310","BENMGJ_02538","IKCLMC_01818","PKJKAM_03958","ONMMKP_04666"
"yohO","","protein YohO","13","13","1","52","1338","","","","107","107","107","GEGEGB_00742","LNHIMF_02310","BEJGEH_02196","HFCAGB_02429","AJBGEP_02328","ODDLKH_02663","OEKLIE_03794","ALJMDI_01923","PAPNPA_04299","BENMGJ_02527","IKCLMC_01829","PKJKAM_03969","ONMMKP_04678"
"thiM","","hydroxyethylthiazole kinase","13","13","1","52","1319","","","","797","797","797","GEGEGB_00758","LNHIMF_02295","BEJGEH_02181","HFCAGB_02414","AJBGEP_02313","ODDLKH_02648","OEKLIE_03780","ALJMDI_01908","PAPNPA_04285","BENMGJ_02512","IKCLMC_01844","PKJKAM_03984","ONMMKP_04693"
"yegS","","lipid kinase YegS","13","13","1","52","1312","","","","719","899","885","GEGEGB_00765","LNHIMF_02288","BEJGEH_02174","HFCAGB_02407","AJBGEP_02306","ODDLKH_02641","OEKLIE_03773","ALJMDI_01901","PAPNPA_04278","BENMGJ_02505","IKCLMC_01851","PKJKAM_03991","ONMMKP_04700"
"DUF4034 domain-containing protein","","DUF4034 domain-containing protein","13","13","1","52","1285","","","","2111","2111","2111","GEGEGB_00781","LNHIMF_02283","BEJGEH_02157","HFCAGB_02402","AJBGEP_02300","ODDLKH_02635","OEKLIE_03767","ALJMDI_01886","PAPNPA_04257","BENMGJ_02499","IKCLMC_01864","PKJKAM_03997","ONMMKP_04712"
"wcaA","","colanic acid biosynthesis glycosyltransferase WcaA","13","13","1","52","1131","","","","842","911","905","GEGEGB_00804","LNHIMF_02262","BEJGEH_02136","HFCAGB_02379","AJBGEP_02279","ODDLKH_02613","OEKLIE_03744","ALJMDI_01864","PAPNPA_04236","BENMGJ_02477","IKCLMC_01886","PKJKAM_04039","ONMMKP_04734"
"wcaM","","colanic acid biosynthesis protein WcaM","13","13","1","52","1114","","","","1403","1403","1403","GEGEGB_00822","LNHIMF_02246","BEJGEH_02120","HFCAGB_02363","AJBGEP_02263","ODDLKH_02597","OEKLIE_03728","ALJMDI_01848","PAPNPA_04220","BENMGJ_02461","IKCLMC_01902","PKJKAM_04055","ONMMKP_04750"
"galF","","GalU regulator GalF","13","13","1","52","1113","","","","893","1022","902","GEGEGB_00823","LNHIMF_02245","BEJGEH_02119","HFCAGB_02362","AJBGEP_02262","ODDLKH_02596","OEKLIE_03727","ALJMDI_01847","PAPNPA_04219","BENMGJ_02460","IKCLMC_01903","PKJKAM_04056","ONMMKP_04751"
"ugd","","UDP-glucose 6-dehydrogenase","13","13","1","52","6592","","","","1166","1166","1166","GEGEGB_00842","LNHIMF_02223","BEJGEH_02101","HFCAGB_02343","AJBGEP_02244","ODDLKH_02578","OEKLIE_03709","ALJMDI_01828","PAPNPA_04198","BENMGJ_02442","IKCLMC_01924","PKJKAM_04077","ONMMKP_04760"
"pduV","","propanediol utilization protein PduV","13","13","1","52","6619","","","","452","452","452","GEGEGB_00872","LNHIMF_02137","BEJGEH_02074","HFCAGB_02316","AJBGEP_02217","ODDLKH_02551","OEKLIE_03682","ALJMDI_01801","PAPNPA_04171","BENMGJ_02415","IKCLMC_01952","PKJKAM_04104","ONMMKP_04788"
"pduQ","","1-propanol dehydrogenase PduQ","13","13","1","52","6623","","","","1112","1112","1112","GEGEGB_00876","LNHIMF_02133","BEJGEH_02070","HFCAGB_02312","AJBGEP_02213","ODDLKH_02547","OEKLIE_03678","ALJMDI_01797","PAPNPA_04167","BENMGJ_02411","IKCLMC_01956","PKJKAM_04108","ONMMKP_04792"
"pduE","","propanediol dehydratase small subunit PduE","13","13","1","52","6635","","","","521","521","521","GEGEGB_00885","LNHIMF_02123","BEJGEH_02060","HFCAGB_02302","AJBGEP_02203","ODDLKH_02537","OEKLIE_03668","ALJMDI_01787","PAPNPA_04157","BENMGJ_02401","IKCLMC_01967","PKJKAM_04118","ONMMKP_04802"
"pduD","","propanediol dehydratase medium subunit PduD","13","13","1","52","6636","","","","674","674","674","GEGEGB_00886","LNHIMF_02122","BEJGEH_02059","HFCAGB_02301","AJBGEP_02202","ODDLKH_02536","OEKLIE_03667","ALJMDI_01786","PAPNPA_04156","BENMGJ_02400","IKCLMC_01968","PKJKAM_04119","ONMMKP_04803"
"cbiK","","sirohydrochlorin cobaltochelatase","13","13","1","52","6654","","","","659","794","783","GEGEGB_00904","LNHIMF_02105","BEJGEH_02042","HFCAGB_02284","AJBGEP_02185","ODDLKH_02519","OEKLIE_03650","ALJMDI_01769","PAPNPA_04139","BENMGJ_02383","IKCLMC_01985","PKJKAM_04136","ONMMKP_04821"
"cobU","","bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase","13","13","1","52","6662","","","","545","545","545","GEGEGB_00912","LNHIMF_02098","BEJGEH_02035","HFCAGB_02277","AJBGEP_02178","ODDLKH_02512","OEKLIE_03643","ALJMDI_01762","PAPNPA_04132","BENMGJ_02376","IKCLMC_01992","PKJKAM_04143","ONMMKP_04828"
"phosphohydrolase","","phosphohydrolase","13","13","1","52","5775","","","","695","695","695","GEGEGB_00952","LNHIMF_02068","BEJGEH_01074","HFCAGB_01224","AJBGEP_02093","ODDLKH_02486","OEKLIE_01617","ALJMDI_00037","PAPNPA_00347","BENMGJ_00460","IKCLMC_04159","PKJKAM_04170","ONMMKP_00037"
"yedP","","mannosyl-3-phosphoglycerate phosphatase-related protein","13","13","1","52","5782","","","","815","836","816","GEGEGB_00960","LNHIMF_02061","BEJGEH_01081","HFCAGB_01231","AJBGEP_02086","ODDLKH_02479","OEKLIE_01610","ALJMDI_00044","PAPNPA_00340","BENMGJ_00453","IKCLMC_04166","PKJKAM_04177","ONMMKP_00044"
"fliO","","flagellar biosynthetic protein FliO","13","13","1","52","5789","","","","377","377","377","GEGEGB_00968","LNHIMF_02053","BEJGEH_01089","HFCAGB_01239","AJBGEP_02078","ODDLKH_02471","OEKLIE_01602","ALJMDI_00339","PAPNPA_00332","BENMGJ_00445","IKCLMC_04174","PKJKAM_04185","ONMMKP_00052"
"fliK","","flagellar hook length control protein FliK","13","13","1","52","5793","","","","1217","1229","1221","GEGEGB_00972","LNHIMF_02049","BEJGEH_01093","HFCAGB_01243","AJBGEP_02074","ODDLKH_02467","OEKLIE_01598","ALJMDI_00335","PAPNPA_00328","BENMGJ_00441","IKCLMC_04178","PKJKAM_04189","ONMMKP_00056"
"fliE","","flagellar hook-basal body complex protein FliE","13","13","1","52","5799","","","","314","314","314","GEGEGB_00978","LNHIMF_02043","BEJGEH_01099","HFCAGB_01249","AJBGEP_02068","ODDLKH_02461","OEKLIE_01592","ALJMDI_00329","PAPNPA_00322","BENMGJ_00435","IKCLMC_04184","PKJKAM_04195","ONMMKP_00062"
"yedE","","selenium metabolism membrane protein YedE/FdhT","13","13","1","52","5801","","","","1133","1205","1199","GEGEGB_00981","LNHIMF_02041","BEJGEH_01102","HFCAGB_01252","AJBGEP_02066","ODDLKH_02458","OEKLIE_01590","ALJMDI_00326","PAPNPA_00319","BENMGJ_00433","IKCLMC_04187","PKJKAM_04198","ONMMKP_00064"
"yedD","","lipoprotein YedD","13","13","1","52","5802","","","","413","425","414","GEGEGB_00982","LNHIMF_02040","BEJGEH_01103","HFCAGB_01253","AJBGEP_02065","ODDLKH_02457","OEKLIE_01589","ALJMDI_00325","PAPNPA_00318","BENMGJ_00432","IKCLMC_04188","PKJKAM_04199","ONMMKP_00065"
"fliZ","","flagella biosynthesis regulatory protein FliZ","13","13","1","52","5815","","","","428","551","541","GEGEGB_00991","LNHIMF_02032","BEJGEH_01111","HFCAGB_01261","AJBGEP_02055","ODDLKH_02449","OEKLIE_01579","ALJMDI_00317","PAPNPA_00310","BENMGJ_00424","IKCLMC_04196","PKJKAM_04207","ONMMKP_00073"
"uvrC","","excinuclease ABC subunit UvrC","13","13","1","52","5825","","","","1553","1832","1810","GEGEGB_01000","LNHIMF_02023","BEJGEH_01119","HFCAGB_01270","AJBGEP_02046","ODDLKH_02441","OEKLIE_01570","ALJMDI_00308","PAPNPA_00300","BENMGJ_00416","IKCLMC_04204","PKJKAM_04216","ONMMKP_00082"
"ftnA","","non-heme ferritin","13","13","1","52","5834","","","","497","497","497","GEGEGB_01011","LNHIMF_02011","BEJGEH_01131","HFCAGB_01281","AJBGEP_02034","ODDLKH_02429","OEKLIE_01073","ALJMDI_00296","PAPNPA_00417","BENMGJ_03841","IKCLMC_04215","PKJKAM_04228","ONMMKP_00094"
"otsB","","trehalose-phosphatase","13","13","1","52","5840","","","","803","902","894","GEGEGB_01015","LNHIMF_02006","BEJGEH_01136","HFCAGB_01286","AJBGEP_02028","ODDLKH_02424","OEKLIE_01067","ALJMDI_00291","PAPNPA_00423","BENMGJ_03836","IKCLMC_04220","PKJKAM_04233","ONMMKP_00099"
"uspC","","universal stress protein UspC","13","13","1","52","5842","","","","395","428","425","GEGEGB_01017","LNHIMF_02004","BEJGEH_01138","HFCAGB_01288","AJBGEP_02026","ODDLKH_02422","OEKLIE_01065","ALJMDI_00289","PAPNPA_00425","BENMGJ_03834","IKCLMC_04222","PKJKAM_04235","ONMMKP_00101"
"ruvA","","Holliday junction branch migration protein RuvA","13","13","1","52","5873","","","","611","779","623","GEGEGB_01050","LNHIMF_01971","BEJGEH_01170","HFCAGB_01321","AJBGEP_01993","ODDLKH_02389","OEKLIE_01032","ALJMDI_00256","PAPNPA_00457","BENMGJ_03801","IKCLMC_04256","PKJKAM_04268","ONMMKP_00135"
"yebY","","YebY","13","13","1","52","5897","","","","353","353","353","GEGEGB_01072","LNHIMF_01949","BEJGEH_01192","HFCAGB_01343","AJBGEP_01971","ODDLKH_02367","OEKLIE_01402","ALJMDI_00234","PAPNPA_00765","BENMGJ_03779","IKCLMC_04281","PKJKAM_04290","ONMMKP_00157"
"DUF1398 domain-containing protein","","DUF1398 domain-containing protein","13","13","1","52","6347","","","","341","395","390","GEGEGB_01088","LNHIMF_01926","BEJGEH_01209","HFCAGB_01420","AJBGEP_01950","ODDLKH_02347","OEKLIE_01381","ALJMDI_00212","PAPNPA_00697","BENMGJ_03757","IKCLMC_04309","PKJKAM_04321","ONMMKP_00180"
"rsmF","","16S rRNA (cytosine(1407)-C(5))-methyltransferase RsmF","13","13","1","52","6338","","","","1541","1541","1541","GEGEGB_01095","LNHIMF_01920","BEJGEH_01215","HFCAGB_01427","AJBGEP_01943","ODDLKH_02340","OEKLIE_01374","ALJMDI_00205","PAPNPA_00029","BENMGJ_03750","IKCLMC_04316","PKJKAM_04328","ONMMKP_00187"
"yebS","","membrane integrity lipid transport subunit YebS","13","13","1","52","6336","","","","476","1283","1220","GEGEGB_01097","LNHIMF_01918","BEJGEH_01217","HFCAGB_01429","AJBGEP_01941","ODDLKH_02338","OEKLIE_01372","ALJMDI_00203","PAPNPA_00027","BENMGJ_03748","IKCLMC_04318","PKJKAM_04330","ONMMKP_00189"
"mgrB","","PhoP/PhoQ regulator MgrB","13","13","1","52","6327","","","","143","143","143","GEGEGB_01106","LNHIMF_01910","BEJGEH_01226","HFCAGB_01438","AJBGEP_01933","ODDLKH_02330","OEKLIE_01364","ALJMDI_00195","PAPNPA_00206","BENMGJ_03739","IKCLMC_04327","PKJKAM_04339","ONMMKP_00198"
"manX","","PTS mannose transporter subunit IIAB","13","13","1","52","6318","","","","506","968","932","GEGEGB_01115","LNHIMF_01901","BEJGEH_01235","HFCAGB_01447","AJBGEP_01924","ODDLKH_02321","OEKLIE_01355","ALJMDI_00052","PAPNPA_00215","BENMGJ_03730","IKCLMC_04336","PKJKAM_04348","ONMMKP_00207"
"ydiV","","Anti-FlhC(2)FlhD(4) factor YdiV","13","13","1","52","6316","","","","998","1601","1554","GEGEGB_01117","LNHIMF_01899","BEJGEH_01237","HFCAGB_01449","AJBGEP_01922","ODDLKH_02319","OEKLIE_00052","ALJMDI_00054","PAPNPA_00217","BENMGJ_03728","IKCLMC_04338","PKJKAM_04350","ONMMKP_00209"
"ycgR","","flagellar brake protein YcgR","13","13","1","52","6286","","","","734","734","734","GEGEGB_01147","LNHIMF_01869","BEJGEH_01267","HFCAGB_01479","AJBGEP_01890","ODDLKH_02289","OEKLIE_01893","ALJMDI_03626","PAPNPA_00607","BENMGJ_03698","IKCLMC_04368","PKJKAM_04380","ONMMKP_00239"
"cbdX","","Cytochrome bd-II oxidase subunit CbdX","13","13","1","52","6281","","","","89","89","89","GEGEGB_01153","LNHIMF_01865","BEJGEH_01271","HFCAGB_01483","AJBGEP_01886","ODDLKH_02285","OEKLIE_01889","ALJMDI_03622","PAPNPA_00603","BENMGJ_03694","IKCLMC_04372","PKJKAM_04384","ONMMKP_00243"
"ychH","","stress-induced protein YchH","13","13","1","52","6264","","","","221","278","273","GEGEGB_01166","LNHIMF_01852","BEJGEH_01285","HFCAGB_01496","AJBGEP_01874","ODDLKH_02273","OEKLIE_01877","ALJMDI_03610","PAPNPA_00589","BENMGJ_03682","IKCLMC_04386","PKJKAM_04396","ONMMKP_00255"
"prmC","","peptide chain release factor N(5)-glutamine methyltransferase","13","13","1","52","6256","","","","833","833","833","GEGEGB_01173","LNHIMF_01845","BEJGEH_01292","HFCAGB_01503","AJBGEP_01867","ODDLKH_02265","OEKLIE_01870","ALJMDI_03603","PAPNPA_00582","BENMGJ_03675","IKCLMC_04393","PKJKAM_04403","ONMMKP_00262"
"msgA","","virulence protein MsgA","13","13","1","52","3377","","","","239","239","239","GEGEGB_01186","LNHIMF_01289","BEJGEH_01849","HFCAGB_02054","AJBGEP_01318","ODDLKH_01717","OEKLIE_03009","ALJMDI_00549","PAPNPA_01137","BENMGJ_00824","IKCLMC_00962","PKJKAM_00505","ONMMKP_00893"
"c-type lysozyme inhibitor","","c-type lysozyme inhibitor","13","13","1","52","3370","","","","344","344","344","GEGEGB_01194","LNHIMF_01296","BEJGEH_01841","HFCAGB_02047","AJBGEP_01325","ODDLKH_01724","OEKLIE_03002","ALJMDI_00556","PAPNPA_01144","BENMGJ_00831","IKCLMC_00969","PKJKAM_00498","ONMMKP_00886"
"group_1324","ABC transporter domain-containing protein","ABC transporter domain-containing protein","13","13","1","52","3359","","","","590","590","590","GEGEGB_01204","LNHIMF_01306","BEJGEH_01831","HFCAGB_02036","AJBGEP_01335","ODDLKH_01734","OEKLIE_02992","ALJMDI_00566","PAPNPA_01154","BENMGJ_00841","IKCLMC_00979","PKJKAM_00488","ONMMKP_00876"
"Four-helix bundle copper-binding protein","","Four-helix bundle copper-binding protein","13","13","1","52","3357","","","","326","326","326","GEGEGB_01206","LNHIMF_01308","BEJGEH_01829","HFCAGB_02034","AJBGEP_01337","ODDLKH_01736","OEKLIE_02990","ALJMDI_00568","PAPNPA_01156","BENMGJ_00843","IKCLMC_00981","PKJKAM_00486","ONMMKP_00874"
"group_1327","Cytoplasmic protein","Cytoplasmic protein","13","13","1","52","3348","","","","182","182","182","GEGEGB_01217","LNHIMF_01319","BEJGEH_01818","HFCAGB_02023","AJBGEP_01348","ODDLKH_01747","OEKLIE_02979","ALJMDI_03077","PAPNPA_01167","BENMGJ_00854","IKCLMC_04907","PKJKAM_00475","ONMMKP_00863"
"Regulator (AraC/XylS family)","","Regulator (AraC/XylS family)","13","13","1","52","3341","","","","794","794","794","GEGEGB_01227","LNHIMF_01327","BEJGEH_01810","HFCAGB_02015","AJBGEP_01356","ODDLKH_01755","OEKLIE_02971","ALJMDI_03085","PAPNPA_01175","BENMGJ_00862","IKCLMC_04899","PKJKAM_00467","ONMMKP_00855"
"dgcJ","","diguanylate cyclase DgcJ","13","13","1","52","3337","","","","1301","1493","1478","GEGEGB_01231","LNHIMF_01331","BEJGEH_01806","HFCAGB_02011","AJBGEP_01360","ODDLKH_01759","OEKLIE_02967","ALJMDI_03089","PAPNPA_01179","BENMGJ_00866","IKCLMC_04895","PKJKAM_00463","ONMMKP_00851"
"thiG","","thiazole synthase","13","13","1","52","8116","","","","770","770","770","GEGEGB_03656","LNHIMF_04206","BEJGEH_04219","HFCAGB_04417","AJBGEP_04372","ODDLKH_00018","OEKLIE_00375","ALJMDI_00081","PAPNPA_00104","BENMGJ_00166","IKCLMC_00243","PKJKAM_00217","ONMMKP_02628"
"group_1331","anaerobic sulfatase maturase","anaerobic sulfatase maturase","13","13","1","52","3332","","","","1022","1196","1182","GEGEGB_01236","LNHIMF_01336","BEJGEH_01801","HFCAGB_02007","AJBGEP_01364","ODDLKH_01763","OEKLIE_02963","ALJMDI_03094","PAPNPA_01183","BENMGJ_00870","IKCLMC_04890","PKJKAM_00459","ONMMKP_00846"
"gapA","","glyceraldehyde-3-phosphate dehydrogenase","13","13","1","52","3329","","","","875","995","985","GEGEGB_01240","LNHIMF_01339","BEJGEH_01798","HFCAGB_02004","AJBGEP_01367","ODDLKH_01766","OEKLIE_02960","ALJMDI_03097","PAPNPA_01186","BENMGJ_00873","IKCLMC_04887","PKJKAM_00456","ONMMKP_00843"
"xthA","","exodeoxyribonuclease III","13","13","1","52","3310","","","","806","878","872","GEGEGB_01252","LNHIMF_01351","BEJGEH_01786","HFCAGB_01984","AJBGEP_01379","ODDLKH_01778","OEKLIE_02948","ALJMDI_03109","PAPNPA_01207","BENMGJ_00885","IKCLMC_04875","PKJKAM_00917","ONMMKP_00831"
"astD","","succinylglutamate-semialdehyde dehydrogenase","13","13","1","52","3307","","","","1286","1478","1463","GEGEGB_01256","LNHIMF_01354","BEJGEH_01783","HFCAGB_01981","AJBGEP_01382","ODDLKH_01781","OEKLIE_02945","ALJMDI_03112","PAPNPA_01210","BENMGJ_00888","IKCLMC_04872","PKJKAM_00914","ONMMKP_00828"
"group_1335","hypothetical protein","hypothetical protein","13","13","1","52","3303","","","","215","215","215","GEGEGB_01259","LNHIMF_01357","BEJGEH_01780","HFCAGB_01978","AJBGEP_01385","ODDLKH_01784","OEKLIE_02942","ALJMDI_03115","PAPNPA_01213","BENMGJ_00891","IKCLMC_04869","PKJKAM_00911","ONMMKP_00825"
"spy","","ATP-independent periplasmic protein-refolding chaperone Spy","13","13","1","52","3302","","","","485","485","485","GEGEGB_01260","LNHIMF_01358","BEJGEH_01779","HFCAGB_01977","AJBGEP_01386","ODDLKH_01785","OEKLIE_02941","ALJMDI_03116","PAPNPA_01214","BENMGJ_00892","IKCLMC_04868","PKJKAM_00910","ONMMKP_00824"
"chbB","","PTS N,N'-diacetylchitobiose transporter subunit IIB","13","13","1","52","3298","","","","131","320","305","GEGEGB_01264","LNHIMF_01362","BEJGEH_01775","HFCAGB_01973","AJBGEP_01390","ODDLKH_01789","OEKLIE_02937","ALJMDI_03120","PAPNPA_01218","BENMGJ_00896","IKCLMC_04864","PKJKAM_00906","ONMMKP_00820"
"chbC","","PTS N,N'-diacetylchitobiose transporter subunit IIC","13","13","1","52","3297","","","","377","1358","1282","GEGEGB_01265","LNHIMF_01363","BEJGEH_01774","HFCAGB_01972","AJBGEP_01391","ODDLKH_01790","OEKLIE_02936","ALJMDI_03121","PAPNPA_01219","BENMGJ_00897","IKCLMC_04863","PKJKAM_00905","ONMMKP_00819"
"group_1339","Cytoplasmic protein","Cytoplasmic protein","13","13","1","52","3285","","","","290","290","290","GEGEGB_01279","LNHIMF_01375","BEJGEH_01762","HFCAGB_01960","AJBGEP_01403","ODDLKH_01802","OEKLIE_02924","ALJMDI_03133","PAPNPA_01231","BENMGJ_00909","IKCLMC_04851","PKJKAM_00893","ONMMKP_00807"
"hemP","","Hemin uptake protein HemP","13","13","1","52","3227","","","","191","191","191","GEGEGB_01302","LNHIMF_01396","BEJGEH_01741","HFCAGB_01938","AJBGEP_01426","ODDLKH_01825","OEKLIE_00900","ALJMDI_03155","PAPNPA_00793","BENMGJ_03235","IKCLMC_04830","PKJKAM_00872","ONMMKP_00706"
"ydiK","","AI-2E family transporter YdiK","13","13","1","52","3209","","","","1118","1187","1123","GEGEGB_01308","LNHIMF_01414","BEJGEH_01723","HFCAGB_01920","AJBGEP_01444","ODDLKH_01843","OEKLIE_00918","ALJMDI_03173","PAPNPA_00811","BENMGJ_03253","IKCLMC_04812","PKJKAM_00854","ONMMKP_00688"
"C4-dicarboxylate transport protein","","C4-dicarboxylate transport protein","13","13","1","52","3205","","","","1343","1346","1345","GEGEGB_01313","LNHIMF_01419","BEJGEH_01718","HFCAGB_01915","AJBGEP_01449","ODDLKH_01848","OEKLIE_00923","ALJMDI_03178","PAPNPA_00816","BENMGJ_03258","IKCLMC_04807","PKJKAM_00849","ONMMKP_00683"
"sufD","","Fe-S cluster assembly protein SufD","13","13","1","52","3201","","","","1271","1271","1271","GEGEGB_01317","LNHIMF_01423","BEJGEH_01714","HFCAGB_01911","AJBGEP_01453","ODDLKH_01852","OEKLIE_00927","ALJMDI_03182","PAPNPA_00820","BENMGJ_03262","IKCLMC_04803","PKJKAM_00845","ONMMKP_00679"
"Hydrolase or acyltransferase","","Hydrolase or acyltransferase","13","13","1","52","3190","","","","662","893","875","GEGEGB_01326","LNHIMF_01431","BEJGEH_01706","HFCAGB_01903","AJBGEP_01461","ODDLKH_01860","OEKLIE_00332","ALJMDI_03191","PAPNPA_00829","BENMGJ_03270","IKCLMC_04795","PKJKAM_00836","ONMMKP_00670"
