Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome Fragment,Order within Fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,GCF_000007545.1_ASM754v1_genomic,GCF_000020745.1_ASM2074v1_genomic,GCF_000020885.1_ASM2088v1_genomic,GCF_000020925.1_ASM2092v1_genomic,GCF_000022165.1_ASM2216v1_genomic,GCF_000170215.1_ASM17021v1_genomic,GCF_000170255.1_ASM17025v1_genomic,GCF_000171255.1_ASM17125v1_genomic,GCF_000171275.1_ASM17127v1_genomic,GCF_000171315.1_ASM17131v1_genomic,GCF_000171415.1_ASM17141v1_genomic,GCF_000171515.1_ASM17151v1_genomic,GCF_000171535.2_ASM17153v2_genomic
group_3473,;shdA,ESPR domain-containing protein;autotransporter outer membrane beta-barrel domain-containing protein;fibronectin-binding autotransporter adhesin ShdA;AIDA autotransporter-like protein,13,14,1.0769230769230769,1,6698,,,,771,6228,5068.5,GEGEGB_00379,LNHIMF_02650,BEJGEH_02544,HFCAGB_02789;HFCAGB_02790,AJBGEP_02688,ODDLKH_03021,OEKLIE_03156,ALJMDI_01642,PAPNPA_02128,BENMGJ_01759,IKCLMC_01268,PKJKAM_02753,ONMMKP_04328
group_3472,,DUF4440 domain-containing protein;DUF3225 domain-containing protein,13,13,1.0,1,6697,,,,528,528,528.0,GEGEGB_01530,LNHIMF_01583,BEJGEH_01556,HFCAGB_01748,AJBGEP_01611,ODDLKH_02011,OEKLIE_02161,ALJMDI_03343,PAPNPA_03869,BENMGJ_03418,IKCLMC_04643,PKJKAM_04659,ONMMKP_00521
group_3466,ccmD,heme exporter protein CcmD,13,13,1.0,1,6690,,,,174,213,183.0,GEGEGB_03910,LNHIMF_03870,BEJGEH_03872,HFCAGB_04068,AJBGEP_04017,ODDLKH_04274,OEKLIE_02666,ALJMDI_02233,PAPNPA_01066,BENMGJ_03185,IKCLMC_02572,PKJKAM_03019,ONMMKP_03021
group_3465,ccmD,heme exporter protein CcmD,13,13,1.0,1,6689,,,,174,213,183.0,GEGEGB_00660,LNHIMF_02386,BEJGEH_02274,HFCAGB_02511,AJBGEP_02420,ODDLKH_02755,OEKLIE_02423,ALJMDI_01997,PAPNPA_04378,BENMGJ_02618,IKCLMC_01749,PKJKAM_00050,ONMMKP_04595
yciO,;yciO,Sua5/YciO/YrdC/YwlC family protein;YciO family;L-threonylcarbamoyladenylate synthase,13,14,1.0769230769230769,1,6688,,,,132,621,563.3571428571429,GEGEGB_01728,LNHIMF_01791,BEJGEH_01345,HFCAGB_01557,AJBGEP_01813,ODDLKH_02211,OEKLIE_01478;OEKLIE_00650,ALJMDI_03550,PAPNPA_04083,BENMGJ_03622,IKCLMC_04447,PKJKAM_04457,ONMMKP_00316
cbiN,cbiN,energy-coupling factor ABC transporter substrate-binding protein,13,13,1.0,1,6686,,,,282,294,282.9230769230769,GEGEGB_00908,LNHIMF_02102,BEJGEH_02039,HFCAGB_02281,AJBGEP_02182,ODDLKH_02516,OEKLIE_03647,ALJMDI_01766,PAPNPA_04136,BENMGJ_02380,IKCLMC_01988,PKJKAM_04139,ONMMKP_04824
group_3463,,Cytochrome c-type biogenesis protein,13,14,1.0769230769230769,1,6684,,,,1044,1044,1044.0,GEGEGB_03914,1_refound_55,BEJGEH_02270,HFCAGB_02507,AJBGEP_04013,ODDLKH_04270,OEKLIE_02662;OEKLIE_00027,ALJMDI_01993,PAPNPA_01062,BENMGJ_03181,10_refound_418,PKJKAM_03023,ONMMKP_03025
ssaP,ssaP,SPI-2 type III secretion system apparatus protein SsaP,13,13,1.0,1,6678,,,,375,375,375.0,GEGEGB_01364,LNHIMF_01468,BEJGEH_01669,HFCAGB_01865,AJBGEP_01498,ODDLKH_01898,OEKLIE_00324,ALJMDI_03228,PAPNPA_00866,BENMGJ_03307,IKCLMC_04758,PKJKAM_00799,ONMMKP_00633
group_3456,,Inner membrane protein,13,13,1.0,1,6676,,,,165,165,165.0,GEGEGB_01090,LNHIMF_01924,BEJGEH_01211,HFCAGB_01422,AJBGEP_01948,ODDLKH_02345,OEKLIE_01379,ALJMDI_00210,PAPNPA_00695,BENMGJ_03755,IKCLMC_04311,PKJKAM_04323,ONMMKP_00182
group_3450,,DUF2531 domain-containing protein,13,13,1.0,1,6669,,,,402,402,402.0,GEGEGB_04246,LNHIMF_03542,BEJGEH_03522,HFCAGB_03725,AJBGEP_03675,ODDLKH_03935,OEKLIE_03858,ALJMDI_02563,PAPNPA_01569,BENMGJ_02843,IKCLMC_02903,PKJKAM_03873,ONMMKP_03349
group_3449,,Membrane protein;Inner membrane protein,13,14,1.0769230769230769,1,6668,,,,213,549,456.0,GEGEGB_02653,LNHIMF_00373,BEJGEH_00354,HFCAGB_00365,AJBGEP_00365,ODDLKH_00833,OEKLIE_02698,ALJMDI_04346,PAPNPA_01919,BENMGJ_04005,IKCLMC_02106,PKJKAM_03397,ONMMKP_01815;ONMMKP_01814
pagC,pagC,virulence membrane protein PagC,13,13,1.0,1,6667,,,,558,558,558.0,GEGEGB_01191,LNHIMF_01293,BEJGEH_01844,HFCAGB_02050,AJBGEP_01322,ODDLKH_01721,OEKLIE_03005,ALJMDI_00553,PAPNPA_01141,BENMGJ_00828,IKCLMC_00966,PKJKAM_00501,ONMMKP_00889
group_3448,,fimbrial protein,13,13,1.0,1,6666,,,,558,558,558.0,GEGEGB_04891,LNHIMF_04656,BEJGEH_04695,HFCAGB_04829,AJBGEP_04810,ODDLKH_00469,OEKLIE_04579,ALJMDI_04017,PAPNPA_03484,BENMGJ_00735,IKCLMC_03216,PKJKAM_02113,ONMMKP_02188
sthE,;sthE,type 1 fimbrial protein;Putative major fimbrial subunit;fimbrial major subunit SthE,13,14,1.0769230769230769,1,6665,,,,465,1086,1011.0,GEGEGB_04889;GEGEGB_04890,LNHIMF_04655,BEJGEH_04694,HFCAGB_04828,AJBGEP_04809,ODDLKH_00468,OEKLIE_04578,ALJMDI_04016,PAPNPA_03483,BENMGJ_00736,IKCLMC_03217,PKJKAM_02114,ONMMKP_02189
group_3447,,Inner membrane protein,13,13,1.0,1,6664,,,,114,114,114.0,GEGEGB_01863,LNHIMF_01194,BEJGEH_01935,HFCAGB_02141,AJBGEP_01159,ODDLKH_01565,OEKLIE_01216,ALJMDI_00436,PAPNPA_00382,BENMGJ_00495,IKCLMC_00804,PKJKAM_00584,ONMMKP_00979
group_3446,,Permease;Integral membrane protein,13,14,1.0769230769230769,1,6663,,,,342,705,657.4285714285714,GEGEGB_02196;GEGEGB_02195,LNHIMF_00938,BEJGEH_00807,HFCAGB_00887,AJBGEP_00831,ODDLKH_01300,OEKLIE_02807,ALJMDI_01149,PAPNPA_03287,BENMGJ_04474,IKCLMC_01401,PKJKAM_01088,ONMMKP_01307
yebB,yebB,YebB family permuted papain-like enzyme,13,13,1.0,1,6661,,,,597,600,599.3076923076923,GEGEGB_01048,LNHIMF_01973,BEJGEH_01168,HFCAGB_01319,AJBGEP_01996,ODDLKH_02391,OEKLIE_01035,ALJMDI_00258,PAPNPA_00455,BENMGJ_03803,IKCLMC_04253,PKJKAM_04266,ONMMKP_00133
aroM,aroM,AroM protein,13,14,1.0769230769230769,1,6660,,,,111,678,627.8571428571429,GEGEGB_02610;GEGEGB_02611,LNHIMF_00417,BEJGEH_00399,HFCAGB_00412,AJBGEP_00409,ODDLKH_00877,OEKLIE_02742,ALJMDI_04390,PAPNPA_01963,BENMGJ_04049,IKCLMC_02151,PKJKAM_03353,ONMMKP_01769
group_3444,,ATP-binding cassette domain-containing protein,13,13,1.0,1,6659,,,,678,678,678.0,GEGEGB_03154,LNHIMF_03123,BEJGEH_03091,HFCAGB_03304,AJBGEP_03251,ODDLKH_03511,OEKLIE_04521,ALJMDI_02847,PAPNPA_00183,BENMGJ_02334,IKCLMC_03780,PKJKAM_00313,ONMMKP_03779
speF,;speF,Orn/Lys/Arg decarboxylase N-terminal domain-containing protein;hypothetical protein;Ornithine decarboxylase inducible;ornithine decarboxylase SpeF,13,15,1.1538461538461537,1,6658,,,,279,2199,1886.2,GEGEGB_02293;GEGEGB_02294;GEGEGB_02292,LNHIMF_00842,BEJGEH_00714,HFCAGB_00797,AJBGEP_00726,ODDLKH_01195,OEKLIE_02095,ALJMDI_01048,PAPNPA_03195,BENMGJ_04369,IKCLMC_00430,PKJKAM_00400,ONMMKP_01455
group_3443,sthA,fimbrial biogenesis chaperone SthA,13,13,1.0,1,6657,,,,684,684,684.0,GEGEGB_04893,LNHIMF_04658,BEJGEH_04697,HFCAGB_04831,AJBGEP_04812,ODDLKH_00471,OEKLIE_04581,ALJMDI_04019,PAPNPA_03486,BENMGJ_00732,IKCLMC_03214,PKJKAM_02111,ONMMKP_02186
fimH,fimH,type I fimbriae minor fimbrial subunit FimH adhesin,13,13,1.0,1,6656,,,,1008,1008,1008.0,GEGEGB_02439,LNHIMF_00556,BEJGEH_00561,HFCAGB_00576,AJBGEP_00570,ODDLKH_01038,OEKLIE_04169,ALJMDI_00655,PAPNPA_02572,BENMGJ_04212,IKCLMC_02313,PKJKAM_03191,ONMMKP_01607
cysH,cysH,phosphoadenosine phosphosulfate reductase,13,13,1.0,1,6655,,,,735,735,735.0,GEGEGB_02991,LNHIMF_02983,BEJGEH_02944,HFCAGB_03157,AJBGEP_03112,ODDLKH_03372,OEKLIE_01993,ALJMDI_02711,PAPNPA_03047,BENMGJ_02176,IKCLMC_03920,PKJKAM_02430,ONMMKP_03924
dalS,dalS,ABC transporter D-alanine-binding periplasmic protein,13,14,1.0769230769230769,1,6651,,,,231,762,707.1428571428571,GEGEGB_01621,LNHIMF_01693,BEJGEH_01439,HFCAGB_01650;HFCAGB_01651,AJBGEP_01720,ODDLKH_02120,OEKLIE_02270,ALJMDI_03454,PAPNPA_03986,BENMGJ_03529,IKCLMC_04539,PKJKAM_04551,ONMMKP_00409
group_3441,,Dimethyl sulfoxide reductase,13,13,1.0,1,6650,,,,774,774,774.0,GEGEGB_04453,LNHIMF_04395,BEJGEH_04375,HFCAGB_04547,AJBGEP_04520,ODDLKH_00168,OEKLIE_03462,ALJMDI_03755,PAPNPA_02829,BENMGJ_01485,IKCLMC_01116,PKJKAM_01210,ONMMKP_02479
group_3440,,molybdopterin dinucleotide binding domain-containing protein;Anaerobic dimethyl sulfoxide reductase subunit A;Anaerobic dimethyl sulfoxide reductase chain A;hypothetical protein;4Fe-4S Mo/W bis-MGD-type domain-containing protein,13,17,1.3076923076923077,1,6649,,,,132,2430,1838.1176470588234,GEGEGB_04451;GEGEGB_04450;GEGEGB_04449,LNHIMF_04393,BEJGEH_04373,HFCAGB_04545,AJBGEP_04518,ODDLKH_00166,OEKLIE_03460,ALJMDI_03753,PAPNPA_02827,BENMGJ_01483,IKCLMC_01114,PKJKAM_01212,ONMMKP_02481;ONMMKP_02482;ONMMKP_02483
aroE,aroE,shikimate dehydrogenase,13,13,1.0,1,6648,,,,822,822,822.0,GEGEGB_04337,LNHIMF_03454,BEJGEH_03431,HFCAGB_03637,AJBGEP_03585,ODDLKH_03847,OEKLIE_00180,ALJMDI_00025,PAPNPA_00054,BENMGJ_00066,IKCLMC_00154,PKJKAM_00123,ONMMKP_03437
fimI,fimI,type 1 fimbrial protein subunit FimI,13,14,1.0769230769230769,1,6646,,,,141,534,494.7857142857143,GEGEGB_02442,LNHIMF_00553,BEJGEH_00558,HFCAGB_00573;HFCAGB_00572,AJBGEP_00567,ODDLKH_01035,OEKLIE_04166,ALJMDI_00652,PAPNPA_02569,BENMGJ_04209,IKCLMC_02310,PKJKAM_03194,ONMMKP_01610
yfeJ,yfeJ,Putative glutamine amidotransferase-like protein YfeJ,13,13,1.0,1,6645,,,,720,720,720.0,GEGEGB_00457,LNHIMF_02577,BEJGEH_02465,HFCAGB_02711,AJBGEP_02612,ODDLKH_02947,OEKLIE_03080,ALJMDI_01720,PAPNPA_02036,BENMGJ_01686,IKCLMC_01343,PKJKAM_02828,ONMMKP_04404
group_3438,,Lipase;GDXG family lipase,13,13,1.0,1,6644,,,,930,930,930.0,GEGEGB_03785,LNHIMF_04084,BEJGEH_04091,HFCAGB_04283,AJBGEP_04242,ODDLKH_04490,OEKLIE_03196,ALJMDI_00943,PAPNPA_01280,BENMGJ_01016,IKCLMC_00676,PKJKAM_01453,ONMMKP_02755
group_3437,,HEPN AbiJ-N-terminal domain-containing protein,13,13,1.0,1,6643,,,,912,912,912.0,GEGEGB_04808,LNHIMF_04576,BEJGEH_04617,HFCAGB_04734,AJBGEP_04720,ODDLKH_00379,OEKLIE_03591,ALJMDI_03939,PAPNPA_01477,BENMGJ_01103,IKCLMC_03310,PKJKAM_02202,ONMMKP_02270
group_3435,,Chemotaxis signal transduction protein,13,13,1.0,1,6641,,,,1002,1005,1003.3846153846154,GEGEGB_00591,LNHIMF_02453,BEJGEH_02339,HFCAGB_02576,AJBGEP_02485,ODDLKH_02820,OEKLIE_02489,ALJMDI_02057,PAPNPA_04442,BENMGJ_02683,IKCLMC_01684,PKJKAM_02954,ONMMKP_04530
group_3432,,Lipoprotein,13,13,1.0,1,6637,,,,759,846,839.3076923076923,GEGEGB_01668,LNHIMF_01734,BEJGEH_01398,HFCAGB_01610,AJBGEP_01759,ODDLKH_02159,OEKLIE_01423,ALJMDI_03494,PAPNPA_04028,BENMGJ_03569,IKCLMC_04499,PKJKAM_04511,ONMMKP_00369
group_3430,,DUF3829 domain-containing protein,13,13,1.0,1,6635,,,,1068,1101,1098.4615384615386,GEGEGB_03776,LNHIMF_04092,BEJGEH_04103,HFCAGB_04292,AJBGEP_04251,ODDLKH_04499,OEKLIE_03205,ALJMDI_00951,PAPNPA_01292,BENMGJ_01007,IKCLMC_00685,PKJKAM_01444,ONMMKP_02746
torT,torT,TMAO reductase system periplasmic protein TorT,13,13,1.0,1,6633,,,,1041,1041,1041.0,GEGEGB_03900,LNHIMF_03879,BEJGEH_03881,HFCAGB_04077,AJBGEP_04026,ODDLKH_04283,OEKLIE_02675,ALJMDI_02224,PAPNPA_01075,BENMGJ_03194,IKCLMC_02563,PKJKAM_03535,ONMMKP_03012
ompS1~~~ompC,ompS1;;ompC,porin OmpS1;Porin;Porin OmpC,13,14,1.0769230769230769,1,6632,,,,399,1212,1094.142857142857,GEGEGB_00949,LNHIMF_02071,BEJGEH_01071,HFCAGB_01221;HFCAGB_01220,AJBGEP_02096,ODDLKH_02489,OEKLIE_01620,ALJMDI_00034,PAPNPA_00350,BENMGJ_00463,IKCLMC_04156,PKJKAM_04167,ONMMKP_00034
group_3428,adhE;,Aldehyde dehydrogenase;Aldehyde dehydrogenase domain-containing protein,13,14,1.0769230769230769,1,6631,,,,141,1371,1272.642857142857,GEGEGB_04824;GEGEGB_04825,LNHIMF_04592,BEJGEH_04633,HFCAGB_04751,AJBGEP_04736,ODDLKH_00395,OEKLIE_03607,ALJMDI_03955,PAPNPA_01493,BENMGJ_01087,IKCLMC_03294,PKJKAM_02186,ONMMKP_02254
nei,nei,endonuclease VIII,13,13,1.0,1,6630,,,,792,792,792.0,GEGEGB_02264,LNHIMF_00868,BEJGEH_00728,HFCAGB_00810,AJBGEP_00752,ODDLKH_01221,OEKLIE_02121,ALJMDI_01074,PAPNPA_03209,BENMGJ_04396,IKCLMC_00404,PKJKAM_00414,ONMMKP_01429
bcsC,;bcsC,cellulose synthase subunit BcsC-related outer membrane protein;cellulose synthase complex outer membrane protein BcsC;tetratricopeptide repeat protein,13,15,1.1538461538461537,1,6629,,,,168,3543,3038.0,GEGEGB_04125;GEGEGB_04123;GEGEGB_04124,LNHIMF_03659,BEJGEH_03655,HFCAGB_03859,AJBGEP_03807,ODDLKH_04066,OEKLIE_03990,ALJMDI_02446,PAPNPA_01700,BENMGJ_02975,IKCLMC_02772,PKJKAM_03750,ONMMKP_03228
siiD,;siiD,Type-I secretion protein;SPI-4 type I secretion system protein SiiD,13,14,1.0769230769230769,1,6628,,,,366,1278,1177.5,GEGEGB_04401,LNHIMF_04345;LNHIMF_04346,BEJGEH_04322,HFCAGB_04498,AJBGEP_04471,ODDLKH_00119,OEKLIE_03413,ALJMDI_03706,PAPNPA_02780,BENMGJ_01436,IKCLMC_01067,PKJKAM_01259,ONMMKP_02530
group_3427,melB,Permease of the Na+:galactoside symporter family,13,14,1.0769230769230769,1,6627,,,,333,1335,1239.642857142857,GEGEGB_03747;GEGEGB_03748,LNHIMF_04120,BEJGEH_04130,HFCAGB_04319,AJBGEP_04278,ODDLKH_04526,OEKLIE_03270,ALJMDI_00979,PAPNPA_01320,BENMGJ_00979,IKCLMC_00712,PKJKAM_01417,ONMMKP_02719
adeP,adeP,Adenine permease AdeP;adenine permease AdeP,13,13,1.0,1,6626,,,,1170,1338,1325.076923076923,GEGEGB_03879,LNHIMF_03901,BEJGEH_03901,HFCAGB_04100,AJBGEP_04056,ODDLKH_04306,OEKLIE_00121,ALJMDI_02203,PAPNPA_00083,BENMGJ_03217,IKCLMC_02536,PKJKAM_03512,ONMMKP_02933
yihP,;yihP,Sodium galactoside symporter;Inner membrane symporter yihP;Major facilitator superfamily (MFS) profile domain-containing protein,13,14,1.0769230769230769,1,6624,,,,411,1374,1272.642857142857,GEGEGB_00047,LNHIMF_00044,BEJGEH_00045,HFCAGB_00046;HFCAGB_00045,AJBGEP_00044,ODDLKH_00520,OEKLIE_04630,ALJMDI_04067,PAPNPA_03534,BENMGJ_00683,IKCLMC_03165,PKJKAM_02061,ONMMKP_02138
gabT,gabT;,4-aminobutyrate--2-oxoglutarate transaminase;Gamma-aminobutyrate:alpha-ketoglutarate aminotransferase,13,14,1.0769230769230769,1,6623,,,,279,1284,1191.857142857143,GEGEGB_02832,LNHIMF_02827,BEJGEH_02779,HFCAGB_02996;HFCAGB_02997,AJBGEP_02953,ODDLKH_03214,OEKLIE_02551,ALJMDI_01404,PAPNPA_00660,BENMGJ_00647,IKCLMC_04076,PKJKAM_02592,ONMMKP_04084
wcaM,wcaM,colanic acid biosynthesis protein WcaM,13,13,1.0,1,6622,,,,1404,1404,1404.0,GEGEGB_00822,LNHIMF_02246,BEJGEH_02120,HFCAGB_02363,AJBGEP_02263,ODDLKH_02597,OEKLIE_03728,ALJMDI_01848,PAPNPA_04220,BENMGJ_02461,IKCLMC_01902,PKJKAM_04055,ONMMKP_04750
gcvP,gcvP;,aminomethyl-transferring glycine dehydrogenase;glycine dehydrogenase (aminomethyl-transferring),13,14,1.0769230769230769,1,6621,,,,399,2874,2668.9285714285716,GEGEGB_03128,LNHIMF_03099;LNHIMF_03100,BEJGEH_03068,HFCAGB_03280,AJBGEP_03228,ODDLKH_03488,OEKLIE_01187,ALJMDI_02824,PAPNPA_03169,BENMGJ_02311,IKCLMC_03803,PKJKAM_02311,ONMMKP_03802
mobB,mobB,molybdopterin-guanine dinucleotide biosynthesis protein MobB,13,13,1.0,1,6620,,,,531,540,532.3846153846154,GEGEGB_03829,LNHIMF_04042,BEJGEH_04048,HFCAGB_04241,AJBGEP_04200,ODDLKH_04448,OEKLIE_00082,ALJMDI_00901,PAPNPA_01238,BENMGJ_01054,IKCLMC_00633,PKJKAM_01491,ONMMKP_02793
glpD,glpD,glycerol-3-phosphate dehydrogenase,13,13,1.0,1,6619,,,,1509,1509,1509.0,GEGEGB_04216,LNHIMF_03572,BEJGEH_03562,HFCAGB_03766,AJBGEP_03715,ODDLKH_03975,OEKLIE_03898,ALJMDI_02533,PAPNPA_01609,BENMGJ_02883,IKCLMC_02864,PKJKAM_03841,ONMMKP_03319
group_3425,,Transcriptional regulator,13,13,1.0,1,6617,,,,906,906,906.0,GEGEGB_01675,LNHIMF_01741,BEJGEH_01391,HFCAGB_01603,AJBGEP_01766,ODDLKH_02166,OEKLIE_01430,ALJMDI_03501,PAPNPA_04035,BENMGJ_03576,IKCLMC_04492,PKJKAM_04504,ONMMKP_00362
rihC,rihC,ribonucleoside hydrolase RihC,13,13,1.0,1,6615,,,,921,921,921.0,GEGEGB_00056,LNHIMF_00053,BEJGEH_00054,HFCAGB_00055,AJBGEP_00053,ODDLKH_00529,OEKLIE_04639,ALJMDI_04076,PAPNPA_03543,BENMGJ_01659,IKCLMC_03156,PKJKAM_02052,ONMMKP_02129
nrfEF,;nrfEF,Heme lyase CcmF/NrfE family subunit;heme lyase NrfEFG subunit NrfEF,13,13,1.0,1,6614,,,,1737,2223,1961.3076923076924,GEGEGB_04423,LNHIMF_04367,BEJGEH_04343,HFCAGB_04519,AJBGEP_04492,ODDLKH_00140,OEKLIE_03434,ALJMDI_03727,PAPNPA_02801,BENMGJ_01457,IKCLMC_01088,PKJKAM_01238,ONMMKP_02509
group_3423,,molybdate ABC transporter substrate-binding protein,13,13,1.0,1,6613,,,,711,711,711.0,GEGEGB_03218,LNHIMF_03191,BEJGEH_03157,HFCAGB_03369,AJBGEP_03318,ODDLKH_03576,OEKLIE_04455,ALJMDI_02915,PAPNPA_02257,BENMGJ_01860,IKCLMC_03715,PKJKAM_01932,ONMMKP_03698
group_3419,,Molybdopterin-containing oxidoreductase catalytic subunit;DMSO reductase,13,14,1.0769230769230769,1,6609,,,,357,2280,2118.8571428571427,GEGEGB_02377,LNHIMF_00755,BEJGEH_00620,HFCAGB_00701;HFCAGB_00702,AJBGEP_00635,ODDLKH_01102,OEKLIE_04234,ALJMDI_00713,PAPNPA_02639,BENMGJ_04277,IKCLMC_02433,PKJKAM_03072,ONMMKP_01544
group_3418,,Glycoside-pentoside-hexuronide family transporter;glycoside-pentoside-hexuronide family transporter,13,14,1.0769230769230769,1,6608,,,,408,1383,1279.2857142857142,GEGEGB_03987,LNHIMF_03801,BEJGEH_03796,HFCAGB_03999;HFCAGB_04000,AJBGEP_03947,ODDLKH_04205,OEKLIE_02596,ALJMDI_02309,PAPNPA_00997,BENMGJ_03114,IKCLMC_02633,PKJKAM_03611,ONMMKP_03087
group_3416,,cysteine-S-conjugate beta-lyase,13,13,1.0,1,6605,,,,1182,1209,1206.923076923077,GEGEGB_01556,LNHIMF_01617,BEJGEH_01521,HFCAGB_01728,AJBGEP_01644,ODDLKH_02044,OEKLIE_02194,ALJMDI_03376,PAPNPA_03909,BENMGJ_03453,IKCLMC_04615,PKJKAM_04627,ONMMKP_00489
pepA,;pepA,leucyl aminopeptidase;Cytosol aminopeptidase,13,14,1.0769230769230769,1,6602,,,,417,1512,1392.642857142857,GEGEGB_04759,LNHIMF_04554,BEJGEH_04552,HFCAGB_04695,AJBGEP_04689,ODDLKH_00346,OEKLIE_03559,ALJMDI_03905,PAPNPA_01446;PAPNPA_01444,BENMGJ_01131,IKCLMC_03352,PKJKAM_02226,ONMMKP_02313
group_3405,;gtrB,Glycosyltransferase 2-like domain-containing protein;Bactoprenol glucosyl transferase;bactoprenol glucosyl transferase,13,13,1.0,1,6592,,,,921,927,925.1538461538462,GEGEGB_02429,LNHIMF_00709,BEJGEH_00571,HFCAGB_00651,AJBGEP_00581,ODDLKH_01048,OEKLIE_04180,ALJMDI_00665,PAPNPA_02583,BENMGJ_04223,IKCLMC_02386,PKJKAM_03126,ONMMKP_01593
group_3401,,Dimethyl sulfoxide reductase subunit H,13,13,1.0,1,6587,,,,855,858,857.5384615384615,GEGEGB_01495,LNHIMF_01549,BEJGEH_01590,HFCAGB_01784,AJBGEP_01576,ODDLKH_01976,OEKLIE_00828,ALJMDI_03309,PAPNPA_03835,BENMGJ_03385,IKCLMC_04677,PKJKAM_04694,ONMMKP_00555
group_3399,dsbE,thiol:disulfide interchange protein DsbE,13,13,1.0,1,6585,,,,558,558,558.0,GEGEGB_00663,LNHIMF_02383,BEJGEH_03869,HFCAGB_04065,AJBGEP_02417,ODDLKH_02752,OEKLIE_02663,ALJMDI_01994,PAPNPA_01063,BENMGJ_00033,IKCLMC_02575,PKJKAM_03547,ONMMKP_03024
group_3398,ccmE,cytochrome c maturation protein CcmE,13,13,1.0,1,6584,,,,480,501,481.61538461538464,GEGEGB_03911,LNHIMF_03869,BEJGEH_03871,HFCAGB_04067,AJBGEP_04016,ODDLKH_04273,OEKLIE_02665,ALJMDI_02234,PAPNPA_01065,BENMGJ_03184,IKCLMC_02573,PKJKAM_03020,ONMMKP_03022
group_3397,ccmE,cytochrome c maturation protein CcmE,13,13,1.0,1,6583,,,,480,501,481.61538461538464,GEGEGB_00661,LNHIMF_02385,BEJGEH_02273,HFCAGB_02510,AJBGEP_02419,ODDLKH_02754,OEKLIE_02422,ALJMDI_01996,PAPNPA_04377,BENMGJ_02617,IKCLMC_01750,PKJKAM_00051,ONMMKP_04596
mdtQ,mdtQ,multidrug resistance outer membrane protein MdtQ,13,13,1.0,1,6581,,,,1206,1437,1419.2307692307693,GEGEGB_00731,LNHIMF_02321,BEJGEH_02207,HFCAGB_02440,AJBGEP_02339,ODDLKH_02674,OEKLIE_03805,ALJMDI_01934,PAPNPA_04310,BENMGJ_02538,IKCLMC_01818,PKJKAM_03958,ONMMKP_04666
ydeI,ydeI,YdeI family stress tolerance OB fold protein,13,13,1.0,1,6580,,,,357,393,390.2307692307692,GEGEGB_01515,LNHIMF_01568,BEJGEH_01571,HFCAGB_01764,AJBGEP_01596,ODDLKH_01995,OEKLIE_02146,ALJMDI_03328,PAPNPA_03854,BENMGJ_03403,IKCLMC_04658,PKJKAM_04674,ONMMKP_00536
group_3390,,Transposase_31;Transposase;Transposase (putative) YhgA-like domain-containing protein,13,14,1.0769230769230769,1,6574,,,,456,936,870.8571428571429,GEGEGB_02511,LNHIMF_00504,BEJGEH_00488,HFCAGB_00504,AJBGEP_00499,ODDLKH_00967,OEKLIE_04097,ALJMDI_00603,PAPNPA_02502,BENMGJ_04139;BENMGJ_04140,IKCLMC_02242,PKJKAM_03262,ONMMKP_01678
bigA,;bigA,Autotransporter domain-containing protein;Surface-exposed virulence protein;Autotransporter adhesin BigA;autotransporter adhesin BigA;Putative surface-exposed virulence protein;Porin,13,14,1.0769230769230769,1,6570,,,,2220,5955,5437.928571428572,GEGEGB_04257;GEGEGB_04258,LNHIMF_03531,BEJGEH_03511,HFCAGB_03714,AJBGEP_03662,ODDLKH_03924,OEKLIE_00752,ALJMDI_02574,PAPNPA_01558,BENMGJ_02832,IKCLMC_02914,PKJKAM_03884,ONMMKP_03360
dcp,;dcp,Peptidyl-dipeptidase dcp domain protein;peptidyl-dipeptidase Dcp,13,13,1.0,1,6567,,,,1083,2043,1923.2307692307693,GEGEGB_01512,LNHIMF_01565,BEJGEH_01574,HFCAGB_01767,AJBGEP_01593,ODDLKH_01992,OEKLIE_02143,ALJMDI_03325,PAPNPA_03851,BENMGJ_03401,IKCLMC_04661,PKJKAM_04677,ONMMKP_00539
tmcA,;tmcA,Methionine tRNA cytidine acetyltransferase;Putative ATP-dependent acetyltransferase;tRNA cytosine(34) acetyltransferase TmcA,13,14,1.0769230769230769,1,6562,,,,942,2019,1869.4285714285713,GEGEGB_00408,LNHIMF_02623,BEJGEH_02515;BEJGEH_02514,HFCAGB_02760,AJBGEP_02663,ODDLKH_02996,OEKLIE_03131,ALJMDI_01674,PAPNPA_02083,BENMGJ_01734,IKCLMC_01295,PKJKAM_02781,ONMMKP_04356
group_3378,,Metal-dependent hydrolase;Membrane-bound metal-dependent hydrolases,13,13,1.0,1,6557,,,,546,549,546.2307692307693,GEGEGB_02446,LNHIMF_00549,BEJGEH_00554,HFCAGB_00568,AJBGEP_00563,ODDLKH_01031,OEKLIE_04162,ALJMDI_00648,PAPNPA_02565,BENMGJ_04205,IKCLMC_02306,PKJKAM_03198,ONMMKP_01614
